date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:53:28	4142/4142	---M--	200	added ('OK')	image/png	etag:%221f5c8899%22	https://www.sura.co/o/adaptive-media/image/4732157/Preview-1000x0/Defensa_Mobile.png?t=1714866489327	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732157/Preview-1000x0/Defensa_Mobile530b.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:30	4050/4050	---M--	200	added ('OK')	image/png	etag:%22db945985%22	https://www.sura.co/o/adaptive-media/image/4732756/Preview-1000x0/Juridica_Desktop.png?t=1714866489632	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732756/Preview-1000x0/Juridica_Desktopc519.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:30	4050/4050	---M--	200	added ('OK')	image/png	etag:%22db945985%22	https://www.sura.co/o/adaptive-media/image/4732756/Thumbnail-300x300/Juridica_Desktop.png?t=1714866489632	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732756/Thumbnail-300x300/Juridica_Desktopc519.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:31	7235/7235	---M--	200	added ('OK')	image/png	etag:%22407cb41a%22	https://www.sura.co/o/adaptive-media/image/4732748/Thumbnail-300x300/Juridica_Mobile.png?t=1714866489969	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732748/Thumbnail-300x300/Juridica_Mobiled0f0.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:31	4733/4733	---M--	200	added ('OK')	image/png	etag:%229ed4b737%22	https://www.sura.co/o/adaptive-media/image/4732748/Preview-1000x0/Juridica_Mobile.png?t=1714866489969	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732748/Preview-1000x0/Juridica_Mobiled0f0.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:31	5865/5865	---M--	200	added ('OK')	image/png	etag:%22a37222fc%22	https://www.sura.co/o/adaptive-media/image/4732383/Preview-1000x0/Bancos_Desktop.png?t=1714866521859	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732383/Preview-1000x0/Bancos_Desktop1ab2.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:32	5865/5865	---M--	200	added ('OK')	image/png	etag:%22a37222fc%22	https://www.sura.co/o/adaptive-media/image/4732383/Thumbnail-300x300/Bancos_Desktop.png?t=1714866521859	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732383/Thumbnail-300x300/Bancos_Desktop1ab2.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:32	9466/9466	---M--	200	added ('OK')	image/png	etag:%22d38613b1%22	https://www.sura.co/o/adaptive-media/image/4732375/Thumbnail-300x300/Bancos_Mobile.png?t=1714866522192	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732375/Thumbnail-300x300/Bancos_Mobile7bc2.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:32	6024/6024	---M--	200	added ('OK')	image/png	etag:%22afe71325%22	https://www.sura.co/o/adaptive-media/image/4732375/Preview-1000x0/Bancos_Mobile.png?t=1714866522192	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732375/Preview-1000x0/Bancos_Mobile7bc2.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:33	5971/5971	---M--	200	added ('OK')	image/png	etag:%22530aabdc%22	https://www.sura.co/o/adaptive-media/image/4732469/Preview-1000x0/Cuenta_Desktop.png?t=1714866522617	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732469/Preview-1000x0/Cuenta_Desktop4d3d.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:33	5971/5971	---M--	200	added ('OK')	image/png	etag:%22530aabdc%22	https://www.sura.co/o/adaptive-media/image/4732469/Thumbnail-300x300/Cuenta_Desktop.png?t=1714866522617	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732469/Thumbnail-300x300/Cuenta_Desktop4d3d.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:34	9095/9095	---M--	200	added ('OK')	image/png	etag:%2211b1f1c3%22	https://www.sura.co/o/adaptive-media/image/4732461/Thumbnail-300x300/Cuenta_Mobile.png?t=1714866519621	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732461/Thumbnail-300x300/Cuenta_Mobileff62.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:34	6146/6146	---M--	200	added ('OK')	image/png	etag:%22fe9883e8%22	https://www.sura.co/o/adaptive-media/image/4732461/Preview-1000x0/Cuenta_Mobile.png?t=1714866519621	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732461/Preview-1000x0/Cuenta_Mobileff62.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:34	5933/5933	---M--	200	added ('OK')	image/png	etag:%226b413f4f%22	https://www.sura.co/o/adaptive-media/image/4732719/Preview-1000x0/Debito_Desktop.png?t=1714866519944	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732719/Preview-1000x0/Debito_Desktopb337.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:35	5933/5933	---M--	200	added ('OK')	image/png	etag:%226b413f4f%22	https://www.sura.co/o/adaptive-media/image/4732719/Thumbnail-300x300/Debito_Desktop.png?t=1714866519944	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732719/Thumbnail-300x300/Debito_Desktopb337.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:35	9996/9996	---M--	200	added ('OK')	image/png	etag:%22461fbb73%22	https://www.sura.co/o/adaptive-media/image/4732711/Thumbnail-300x300/Debito_Mobile.png?t=1714866520264	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732711/Thumbnail-300x300/Debito_Mobile7bc3.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:35	6998/6998	---M--	200	added ('OK')	image/png	etag:%2243a39863%22	https://www.sura.co/o/adaptive-media/image/4732711/Preview-1000x0/Debito_Mobile.png?t=1714866520264	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732711/Preview-1000x0/Debito_Mobile7bc3.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:36	7651/7651	---M--	200	added ('OK')	image/png	etag:%22205bae9f%22	https://www.sura.co/o/adaptive-media/image/4732506/Preview-1000x0/Financiados_Mobile.png?t=1714866521541	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732506/Preview-1000x0/Financiados_Mobileb322.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:36	7651/7651	---M--	200	added ('OK')	image/png	etag:%22205bae9f%22	https://www.sura.co/o/adaptive-media/image/4732506/Thumbnail-300x300/Financiados_Mobile.png?t=1714866521541	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732506/Thumbnail-300x300/Financiados_Mobileb322.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:36	11579/11579	---M--	200	added ('OK')	image/png	etag:%22db540cd4%22	https://www.sura.co/o/adaptive-media/image/4732498/Thumbnail-300x300/Financiados_Desktop.png?t=1714866521233	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732498/Thumbnail-300x300/Financiados_Desktopa4c4.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:37	7009/7009	---M--	200	added ('OK')	image/png	etag:%226782dbf6%22	https://www.sura.co/o/adaptive-media/image/4732498/Preview-1000x0/Financiados_Desktop.png?t=1714866521233	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732498/Preview-1000x0/Financiados_Desktopa4c4.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:37	5514/5514	---M--	200	added ('OK')	image/png	etag:%2264eb8309%22	https://www.sura.co/o/adaptive-media/image/4732593/Preview-1000x0/Desembolsos_Desktop.png?t=1714866520581	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732593/Preview-1000x0/Desembolsos_Desktop20da.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:37	5514/5514	---M--	200	added ('OK')	image/png	etag:%2264eb8309%22	https://www.sura.co/o/adaptive-media/image/4732593/Thumbnail-300x300/Desembolsos_Desktop.png?t=1714866520581	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732593/Thumbnail-300x300/Desembolsos_Desktop20da.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:38	9150/9150	---M--	200	added ('OK')	image/png	etag:%22d2494d7b%22	https://www.sura.co/o/adaptive-media/image/4732585/Thumbnail-300x300/Desembolsos_Mobile.png?t=1714866520919	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732585/Thumbnail-300x300/Desembolsos_Mobilee9f1.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:38	6312/6312	---M--	200	added ('OK')	image/png	etag:%22e96c8876%22	https://www.sura.co/o/adaptive-media/image/4732585/Preview-1000x0/Desembolsos_Mobile.png?t=1714866520919	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732585/Preview-1000x0/Desembolsos_Mobilee9f1.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:38	4537/4537	---M--	200	added ('OK')	image/png	etag:%223d25af53%22	https://www.sura.co/o/adaptive-media/image/4732206/Preview-1000x0/Retenida_Desktop.png?t=1714866557651	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732206/Preview-1000x0/Retenida_Desktopc3ca.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:39	4537/4537	---M--	200	added ('OK')	image/png	etag:%223d25af53%22	https://www.sura.co/o/adaptive-media/image/4732206/Thumbnail-300x300/Retenida_Desktop.png?t=1714866557651	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732206/Thumbnail-300x300/Retenida_Desktopc3ca.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:39	9037/9037	---M--	200	added ('OK')	image/png	etag:%2259e7b388%22	https://www.sura.co/o/adaptive-media/image/4732198/Thumbnail-300x300/Retenida_Mobile.png?t=1714866557960	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732198/Thumbnail-300x300/Retenida_Mobiled784.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:39	5735/5735	---M--	200	added ('OK')	image/png	etag:%2266ff0f68%22	https://www.sura.co/o/adaptive-media/image/4732198/Preview-1000x0/Retenida_Mobile.png?t=1714866557960	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732198/Preview-1000x0/Retenida_Mobiled784.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:40	5492/5492	---M--	200	added ('OK')	image/png	etag:%22c5fe6aaa%22	https://www.sura.co/o/adaptive-media/image/4733311/Preview-1000x0/Uso_distiinto_Desktop.png?t=1714866558270	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733311/Preview-1000x0/Uso_distiinto_Desktopb51a.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:40	5492/5492	---M--	200	added ('OK')	image/png	etag:%22c5fe6aaa%22	https://www.sura.co/o/adaptive-media/image/4733311/Thumbnail-300x300/Uso_distiinto_Desktop.png?t=1714866558270	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733311/Thumbnail-300x300/Uso_distiinto_Desktopb51a.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:41	11088/11088	---M--	200	added ('OK')	image/png	etag:%22d81e07e9%22	https://www.sura.co/o/adaptive-media/image/4733303/Thumbnail-300x300/Uso_distinto_Mobile.png?t=1714866558572	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733303/Thumbnail-300x300/Uso_distinto_Mobile8b45.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:41	6784/6784	---M--	200	added ('OK')	image/png	etag:%22711f2c88%22	https://www.sura.co/o/adaptive-media/image/4733303/Preview-1000x0/Uso_distinto_Mobile.png?t=1714866558572	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733303/Preview-1000x0/Uso_distinto_Mobile8b45.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:41	4740/4740	---M--	200	added ('OK')	image/png	etag:%2217774ecc%22	https://www.sura.co/o/adaptive-media/image/4733215/Preview-1000x0/Hale_Desktop.png?t=1714866556971	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733215/Preview-1000x0/Hale_Desktop2683.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:42	4740/4740	---M--	200	added ('OK')	image/png	etag:%2217774ecc%22	https://www.sura.co/o/adaptive-media/image/4733215/Thumbnail-300x300/Hale_Desktop.png?t=1714866556971	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733215/Thumbnail-300x300/Hale_Desktop2683.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:42	9048/9048	---M--	200	added ('OK')	image/png	etag:%2289e561e2%22	https://www.sura.co/o/adaptive-media/image/4733207/Thumbnail-300x300/Hale_Mobile.png?t=1714866557336	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733207/Thumbnail-300x300/Hale_Mobile19c1.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:42	5630/5630	---M--	200	added ('OK')	image/png	etag:%228c290403%22	https://www.sura.co/o/adaptive-media/image/4733207/Preview-1000x0/Hale_Mobile.png?t=1714866557336	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733207/Preview-1000x0/Hale_Mobile19c1.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:43	5583/5583	---M--	200	added ('OK')	image/png	etag:%224e5e0451%22	https://www.sura.co/o/adaptive-media/image/4732644/Preview-1000x0/Arrendada_Desktop.png?t=1714866559547	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732644/Preview-1000x0/Arrendada_Desktopde78.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:43	5583/5583	---M--	200	added ('OK')	image/png	etag:%224e5e0451%22	https://www.sura.co/o/adaptive-media/image/4732644/Thumbnail-300x300/Arrendada_Desktop.png?t=1714866559547	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732644/Thumbnail-300x300/Arrendada_Desktopde78.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:44	9258/9258	---M--	200	added ('OK')	image/png	etag:%22cf69597e%22	https://www.sura.co/o/adaptive-media/image/4732636/Thumbnail-300x300/Arrendada_Mobile.png?t=1714866559865	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732636/Thumbnail-300x300/Arrendada_Mobile4c82.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:44	5672/5672	---M--	200	added ('OK')	image/png	etag:%2222793357%22	https://www.sura.co/o/adaptive-media/image/4732636/Preview-1000x0/Arrendada_Mobile.png?t=1714866559865	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732636/Preview-1000x0/Arrendada_Mobile4c82.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:44	3847/3847	---M--	200	added ('OK')	image/png	etag:%227b519c9e%22	https://www.sura.co/o/adaptive-media/image/4732681/Preview-1000x0/Vendida_Desktop.png?t=1714866558883	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732681/Preview-1000x0/Vendida_Desktopc43d.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:45	3847/3847	---M--	200	added ('OK')	image/png	etag:%227b519c9e%22	https://www.sura.co/o/adaptive-media/image/4732681/Thumbnail-300x300/Vendida_Desktop.png?t=1714866558883	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732681/Thumbnail-300x300/Vendida_Desktopc43d.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:45	6352/6352	---M--	200	added ('OK')	image/png	etag:%22f9a81b8%22	https://www.sura.co/o/adaptive-media/image/4732673/Thumbnail-300x300/Vendida_Mobile.png?t=1714866559215	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732673/Thumbnail-300x300/Vendida_Mobile0054.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:45	4008/4008	---M--	200	added ('OK')	image/png	etag:%22610284d%22	https://www.sura.co/o/adaptive-media/image/4732673/Preview-1000x0/Vendida_Mobile.png?t=1714866559215	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732673/Preview-1000x0/Vendida_Mobile0054.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:46	4078/4078	---M--	200	added ('OK')	image/png	etag:%2288e8e46f%22	https://www.sura.co/o/adaptive-media/image/4732420/Preview-1000x0/Falsos_Desktop.png?t=1714866560168	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732420/Preview-1000x0/Falsos_Desktop315c.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:46	4078/4078	---M--	200	added ('OK')	image/png	etag:%2288e8e46f%22	https://www.sura.co/o/adaptive-media/image/4732420/Thumbnail-300x300/Falsos_Desktop.png?t=1714866560168	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732420/Thumbnail-300x300/Falsos_Desktop315c.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:47	6042/6042	---M--	200	added ('OK')	image/png	etag:%2289cf5c5a%22	https://www.sura.co/o/adaptive-media/image/4732412/Thumbnail-300x300/Falsos_Mobile.png?t=1714866560486	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732412/Thumbnail-300x300/Falsos_Mobile05bd.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:47	4213/4213	---M--	200	added ('OK')	image/png	etag:%22f4c81438%22	https://www.sura.co/o/adaptive-media/image/4732412/Preview-1000x0/Falsos_Mobile.png?t=1714866560486	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732412/Preview-1000x0/Falsos_Mobile05bd.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:47	33440/33440	---M--	200	added ('OK')	image/png	etag:%2214a0c86%22	https://www.sura.co/o/adaptive-media/image/4733002/Thumbnail-300x300/Banner_clausulado_Desktop.png?t=1714777195942	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733002/Thumbnail-300x300/Banner_clausulado_Desktop7054.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:48	19130/19130	---M--	200	added ('OK')	image/png	etag:%22f3b87292%22	https://www.sura.co/o/adaptive-media/image/4733002/Preview-1000x0/Banner_clausulado_Desktop.png?t=1714777195942	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733002/Preview-1000x0/Banner_clausulado_Desktop7054.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:48	23382/23382	---M--	200	added ('OK')	image/png	etag:%2236e47344%22	https://www.sura.co/o/adaptive-media/image/4732986/Thumbnail-300x300/Banner_clausulado_Mobile.png?t=1714777195868	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732986/Thumbnail-300x300/Banner_clausulado_Mobileae96.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:49	13121/13121	---M--	200	added ('OK')	image/png	etag:%22933e5fc9%22	https://www.sura.co/o/adaptive-media/image/4732986/Preview-1000x0/Banner_clausulado_Mobile.png?t=1714777195868	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732986/Preview-1000x0/Banner_clausulado_Mobileae96.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:50	74680/74680	---M--	200	added ('OK')	application/octet-stream	etag:%22058654d7d87da1:0%22	https://chattigo.ingeneo.com.co/Sura/WebChat/fonts/Sura_Sans_Ttf/SuraSansVF.ttf	C:/My%20Web%20Sites/sura/chattigo.ingeneo.com.co/Sura/WebChat/fonts/Sura_Sans_Ttf/SuraSansVF.ttf	(from https://chattigo.ingeneo.com.co/Sura/WebChat/custom-style-webchat.css)
20:53:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Mar%202025%2001:53:49%20GMT	https://chattigo.ingeneo.com.co/robots.txt		(from https://chattigo.ingeneo.com.co/Sura/WebChat/custom-style-webchat.css)
